SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2023248N12257,2023,55,EP,MM,JOVA,2023-09-04 12:00:00,DS,12.2,-102.8,30,1007,hurdat_epa,main,599,599,O______________,hurdat_epa,EP112023,12.2,-102.8, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,10,275
2023248N12257,2023,55,EP,MM,JOVA,2023-09-04 15:00:00,DS,12.2,-103.3, , , ,main,618,607,P______________, ,EP112023,12.2,-103.3, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,275
2023248N12257,2023,55,EP,MM,JOVA,2023-09-04 18:00:00,TS,12.3,-103.8,30,1007,hurdat_epa,main,630,630,O______________,hurdat_epa,EP112023,12.3,-103.8, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,10,275
2023248N12257,2023,55,EP,MM,JOVA,2023-09-04 21:00:00,TS,12.4,-104.3, , , ,main,647,647,P______________, ,EP112023,12.4,-104.3, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,275
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 00:00:00,TS,12.4,-104.9,30,1006,hurdat_epa,main,673,673,O______________,hurdat_epa,EP112023,12.4,-104.9, ,TD,30,1006,-1, , , , , , , , , , , , ,1009,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,10,270
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 03:00:00,TS,12.4,-105.4, , , ,main,690,690,P______________, ,EP112023,12.4,-105.4, ,TD,33,1005,-1, , , , , , , , , , , , ,1009,150,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,270
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 06:00:00,TS,12.4,-105.9,35,1004,hurdat_epa,main,708,708,O______________,hurdat_epa,EP112023,12.4,-105.9, ,TS,35,1004,0,50,0,0,0, , , , , , , , ,1009,150,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,9,270
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 09:00:00,TS,12.4,-106.3, , , ,main,725,719,P______________, ,EP112023,12.4,-106.3, ,TS,40,1003,0,50,20,0,0, , , , , , , , ,1009,150,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,275
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 12:00:00,TS,12.5,-106.7,45,1001,hurdat_epa,main,734,734,O______________,hurdat_epa,EP112023,12.5,-106.7, ,TS,45,1001,0,50,40,0,0, , , , , , , , ,1009,150,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,8,280
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 15:00:00,TS,12.6,-107.1, , , ,main,745,745,P______________, ,EP112023,12.6,-107.1, ,TS,48,1000,0,45,45,15,10, , , , , , , , ,1009,160,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,285
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 18:00:00,TS,12.7,-107.5,50,998,hurdat_epa,main,759,756,O______________,hurdat_epa,EP112023,12.7,-107.5, ,TS,50,998,0,40,50,30,20,0,20,0,0, , , , ,1008,170,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,30, , , ,8,290
2023248N12257,2023,55,EP,MM,JOVA,2023-09-05 21:00:00,TS,12.8,-107.9, , , ,main,775,766,P______________, ,EP112023,12.8,-107.9, ,TS,55,996,0,40,55,35,25,10,20,10,0, , , , ,1008,260,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45, , , ,7,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 00:00:00,TS,13.0,-108.2,60,993,hurdat_epa,main,777,777,O______________,hurdat_epa,EP112023,13.0,-108.2, ,TS,60,993,0,40,60,40,30,20,20,20,0, , , , ,1007,350,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,60,30, ,30,8,290
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 03:00:00,TS,13.1,-108.6, , , ,main,794,784,P______________, ,EP112023,13.1,-108.6, ,TS,68,987,1,50,65,45,45,20,20,20,10,5,5, , ,1008,300,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,75,30, ,30,8,290
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 06:00:00,TS,13.3,-109.0,75,981,hurdat_epa,main,798,794,O______________,hurdat_epa,EP112023,13.3,-109.0, ,HU,75,981,1,60,70,50,60,20,20,20,20,10,10,0,0,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,90,30, ,30,10,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 09:00:00,TS,13.6,-109.5, , , ,main,802,800,P______________, ,EP112023,13.6,-109.5, ,HU,83,977,2,70,75,55,60,25,25,20,20,10,10,0,0,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,45, ,45,11,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 12:00:00,TS,13.9,-110.0,90,972,hurdat_epa,main,811,810,O______________,hurdat_epa,EP112023,13.9,-110.0, ,HU,90,972,2,80,80,60,60,30,30,20,20,10,10,0,0,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,120,60, ,60,12,305
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 15:00:00,TS,14.2,-110.5, , , ,main,825,825,P______________, ,EP112023,14.2,-110.5, ,HU,103,963,3,90,90,65,60,40,35,20,20,15,15,5,5,1009,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,165, ,75,13,305
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 18:00:00,TS,14.6,-111.1,115,953,hurdat_epa,main,839,839,O______________,hurdat_epa,EP112023,14.6,-111.1, ,HU,115,953,4,100,100,70,60,50,40,20,20,20,20,10,10,1010,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,270,270,60,90,14,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-06 21:00:00,TS,14.9,-111.7, , , ,main,866,866,P______________, ,EP112023,14.9,-111.7, ,HU,128,940,4,100,100,75,65,50,40,20,25,23,20,10,13,1009,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,300,75,105,14,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 00:00:00,TS,15.3,-112.4,140,926,hurdat_epa,main,886,864,O______________,hurdat_epa,EP112023,15.3,-112.4, ,HU,140,926,5,100,100,80,70,50,40,20,30,25,20,10,15,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,270,330,90,120,15,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 03:00:00,TS,15.7,-113.1, , , ,main,868,848,P______________, ,EP112023,15.7,-113.1, ,HU,140,926,5,100,100,85,80,50,40,25,30,25,20,10,15,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,345,105,135,15,305
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 06:00:00,TS,16.1,-113.7,140,926,hurdat_epa,main,853,848,O______________,hurdat_epa,EP112023,16.1,-113.7, ,HU,140,926,5,100,100,90,90,50,40,30,30,25,20,10,15,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,170, , , , ,12,300,360,120,150,15,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 09:00:00,TS,16.5,-114.3, , , ,main,845,845,P______________, ,EP112023,16.5,-114.3, ,HU,138,929,5,100,100,90,90,50,40,30,30,25,20,10,15,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,315,375,135,150,14,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 12:00:00,TS,16.8,-115.0,135,932,hurdat_epa,main,859,856,O______________,hurdat_epa,EP112023,16.8,-115.0, ,HU,135,932,4,100,100,90,90,50,40,30,30,25,20,10,15,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,330,390,150,150,16,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 15:00:00,TS,17.1,-115.8, , , ,main,887,886,P______________, ,EP112023,17.1,-115.8, ,HU,130,937,4,100,100,90,90,50,40,30,30,25,20,10,15,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,345,390,150,150,16,290
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 18:00:00,TS,17.4,-116.6,125,941,hurdat_epa,main,923,923,O______________,hurdat_epa,EP112023,17.4,-116.6, ,HU,125,941,4,100,100,90,90,50,40,30,30,25,20,10,15,1008,250,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,360,390,150,150,15,290
2023248N12257,2023,55,EP,MM,JOVA,2023-09-07 21:00:00,TS,17.7,-117.3, , , ,main,950,949,P______________, ,EP112023,17.7,-117.3, ,HU,120,944,4,110,105,90,105,50,40,30,35,23,20,13,18,1007,245,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,390,165,165,14,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 00:00:00,TS,18.0,-117.9,115,947,hurdat_epa,main,959,957,O______________,hurdat_epa,EP112023,18.0,-117.9, ,HU,115,947,4,120,110,90,120,50,40,30,40,20,20,15,20,1006,240,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,360,390,180,180,13,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 03:00:00,TS,18.4,-118.5, , , ,main,966,964,P______________, ,EP112023,18.4,-118.5, ,HU,108,953,3,120,110,90,120,50,40,30,40,20,20,15,20,1006,240,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,375,405,180,180,14,305
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 06:00:00,TS,18.8,-119.1,100,959,hurdat_epa,main,977,977,O______________,hurdat_epa,EP112023,18.8,-119.1, ,HU,100,959,3,120,110,90,120,50,40,30,40,20,20,15,20,1006,240,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,390,420,180,180,15,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 09:00:00,TS,19.2,-119.8, , , ,main,1002,1002,P______________, ,EP112023,19.2,-119.8, ,HU,93,966,2,115,105,90,115,50,40,30,40,20,20,13,20,1007,240,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,405,420,180,180,16,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 12:00:00,TS,19.5,-120.6,85,972,hurdat_epa,main,1047,1047,O______________,hurdat_epa,EP112023,19.5,-120.6, ,HU,85,972,2,110,100,90,110,50,40,30,40,20,20,10,20,1007,240,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,420,420,180,180,15,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 15:00:00,TS,19.8,-121.3, , , ,main,1085,1083,P______________, ,EP112023,19.8,-121.3, ,HU,80,976,1,110,100,85,105,50,40,30,40,20,18,10,18,1008,235,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,435,195,195,14,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 18:00:00,TS,20.1,-121.9,75,980,hurdat_epa,main,1100,1098,O______________,hurdat_epa,EP112023,20.1,-121.9, ,HU,75,980,1,110,100,80,100,50,40,30,40,20,15,10,15,1008,230,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,420,450,210,210,14,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-08 21:00:00,TS,20.4,-122.6, , , ,main,1122,1120,P______________, ,EP112023,20.4,-122.6, ,HU,73,982,1,105,95,75,95,50,40,30,40,20,8,5,18,1008,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,435,195,210,14,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-09 00:00:00,TS,20.7,-123.2,70,984,hurdat_epa,main,1140,1140,O______________,hurdat_epa,EP112023,20.7,-123.2, ,HU,70,984,1,100,90,70,90,50,40,30,40,20,0,0,20,1007,250,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,360,420,180,210,12,295
2023248N12257,2023,55,EP,MM,JOVA,2023-09-09 03:00:00,TS,20.9,-123.7, , , ,main,1162,1162,P______________, ,EP112023,20.9,-123.7, ,HU,65,985,1,100,90,70,90,50,40,30,40,10, , ,10,1007,250,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,360,180,210,11,300
2023248N12257,2023,55,EP,MM,JOVA,2023-09-09 06:00:00,TS,21.2,-124.2,60,986,hurdat_epa,main,1179,1179,O______________,hurdat_epa,EP112023,21.2,-124.2, ,TS,60,986,0,100,90,70,90,50,40,30,40, , , , ,1007,250,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,360,300,180,210,11,305
2023248N12257,2023,55,EP,MM,JOVA,2023-09-09 09:00:00,TS,21.6,-124.7, , , ,main,1192,1192,P______________, ,EP112023,21.6,-124.7, ,TS,58,989,0,95,85,65,85,45,35,25,35, , , , ,1008,245,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,315,240,180,240,12,310
2023294N09264,2023,78,EP,MM,OTIS,2023-10-21 00:00:00,DS,9.3,-95.8,25,1007,hurdat_epa,main,700,687,O______________,hurdat_epa,EP182023,9.3,-95.8, ,LO,25,1007,-3, , , , , , , , , , , , ,1010,120,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,320
2023294N09264,2023,78,EP,MM,OTIS,2023-10-21 03:00:00,DS,9.5,-95.9, , , ,main,687,674,P______________, ,EP182023,9.5,-95.9, ,LO,25,1007,-3, , , , , , , , , , , , ,1010,120,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,315
2023294N09264,2023,78,EP,MM,OTIS,2023-10-21 06:00:00,DS,9.6,-96.1,25,1007,hurdat_epa,main,674,661,O______________,hurdat_epa,EP182023,9.6,-96.1, ,LO,25,1007,-3, , , , , , , , , , , , ,1010,120,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,300
2023294N09264,2023,78,EP,MM,OTIS,2023-10-21 09:00:00,DS,9.7,-96.3, , , ,main,661,660,P______________, ,EP182023,9.7,-96.3, ,LO,25,1007,-3, , , , , , , , , , , , ,1010,120,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,280
2023294N09264,2023,78,EP,MM,OTIS,2023-10-21 12:00:00,DS,9.7,-96.6,25,1007,hurdat_epa,main,660,660,O______________,hurdat_epa,EP182023,9.7,-96.6, ,LO,25,1007,-3, , , , , , , , , , , , ,1010,120,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,260
2023294N09264,2023,78,EP,MM,OTIS,2023-10-21 15:00:00,DS,9.6,-96.8, , , ,main,672,672,P______________, ,EP182023,9.6,-96.8, ,LO,25,1007,-3, , , , , , , , , , , , ,1010,120,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,235
